# x	y	u	v	flags	mask
3.6328e+01	2.7004e+01	-2.3554e-02	-6.9183e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.7004e+01	-2.5172e-02	-9.3847e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.7004e+01	-2.9337e-02	-9.7852e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.7004e+01	-3.4234e-02	-1.0800e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.7004e+01	-2.2420e-02	-1.5788e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.7004e+01	-1.9884e-02	-1.8144e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.7004e+01	-2.7652e-02	-1.9507e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.7004e+01	-2.7362e-02	-2.0664e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.7004e+01	-2.9783e-02	-2.4851e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.7004e+01	-2.4748e-02	-2.8519e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.7004e+01	-2.7085e-02	-2.9052e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.7004e+01	-2.3202e-02	-3.0346e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.7004e+01	-3.0661e-02	-3.2382e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.7004e+01	-2.9752e-02	-3.7997e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.7004e+01	-2.9809e-02	-3.8665e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.7004e+01	-3.8679e-02	-3.9090e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.7004e+01	-2.5683e-02	-4.2251e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.7004e+01	-1.3861e-02	-4.6323e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.7004e+01	-2.7879e-02	-4.7331e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.5672e+01	-8.7521e-02	5.5443e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.5672e+01	-7.4051e-02	5.1113e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.5672e+01	-6.9466e-02	4.8776e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.5672e+01	-8.2383e-02	4.8311e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.5672e+01	-8.3570e-02	4.7990e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.5672e+01	-7.4281e-02	4.3808e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.5672e+01	-8.0181e-02	3.9981e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.5672e+01	-7.7030e-02	3.8559e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.5672e+01	-6.9775e-02	3.7337e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.5672e+01	-7.1129e-02	3.3983e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.5672e+01	-7.8067e-02	2.9733e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.5672e+01	-7.9892e-02	2.8984e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.5672e+01	-8.0575e-02	2.8375e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.5672e+01	-8.3244e-02	2.4260e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.5672e+01	-7.5228e-02	2.0507e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.5672e+01	-7.0718e-02	1.9600e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.5672e+01	-7.0577e-02	1.8917e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.5672e+01	-7.8124e-02	1.6212e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.5672e+01	-7.3164e-02	1.1400e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.5672e+01	-7.7864e-02	1.0177e-01	0.0000e+00	0.0000e+00
2.8336e+01	2.5672e+01	-7.8404e-02	9.3047e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.5672e+01	-7.6002e-02	6.2977e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.5672e+01	-8.2072e-02	1.7438e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.5672e+01	-7.7116e-02	1.2561e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.5672e+01	-8.0474e-02	-9.0682e-04	0.0000e+00	0.0000e+00
3.4996e+01	2.5672e+01	-8.5341e-02	-2.6597e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.5672e+01	-7.2215e-02	-7.4523e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.5672e+01	-7.8966e-02	-9.5200e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.5672e+01	-8.0481e-02	-1.0018e-01	0.0000e+00	0.0000e+00
4.0324e+01	2.5672e+01	-8.2049e-02	-1.1405e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.5672e+01	-7.5948e-02	-1.4793e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.5672e+01	-7.8994e-02	-1.8340e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.5672e+01	-8.3306e-02	-1.9076e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.5672e+01	-8.1038e-02	-2.0356e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.5672e+01	-7.9617e-02	-2.3887e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.5672e+01	-6.5768e-02	-2.8190e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.5672e+01	-7.0785e-02	-2.8848e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.5672e+01	-7.6304e-02	-3.0058e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.5672e+01	-7.8198e-02	-3.2510e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.5672e+01	-7.5543e-02	-3.7547e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.5672e+01	-8.1824e-02	-3.8697e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.5672e+01	-7.8448e-02	-3.9392e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.5672e+01	-7.6570e-02	-4.2067e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.5672e+01	-6.3958e-02	-4.6268e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.5672e+01	-7.6942e-02	-4.7904e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.4340e+01	-9.3219e-02	5.5649e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.4340e+01	-9.1372e-02	5.0831e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.4340e+01	-8.9544e-02	4.8596e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.4340e+01	-9.4221e-02	4.7595e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.4340e+01	-9.8786e-02	4.6843e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.4340e+01	-9.3638e-02	4.2248e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.4340e+01	-1.0968e-01	3.8646e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.4340e+01	-1.0552e-01	3.8738e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.4340e+01	-9.3353e-02	3.7706e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.4340e+01	-1.0503e-01	3.4229e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.4340e+01	-9.2631e-02	3.0642e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.4340e+01	-8.9977e-02	2.8731e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.4340e+01	-9.6435e-02	2.8780e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.4340e+01	-9.3097e-02	2.4983e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.4340e+01	-8.8079e-02	1.9861e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.4340e+01	-8.8884e-02	1.9012e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.4340e+01	-9.2741e-02	1.8833e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.4340e+01	-9.4476e-02	1.6447e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.4340e+01	-9.4340e-02	1.1771e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.4340e+01	-9.4554e-02	1.0064e-01	0.0000e+00	0.0000e+00
2.8336e+01	2.4340e+01	-9.8636e-02	9.6779e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.4340e+01	-9.1055e-02	7.1244e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.4340e+01	-9.5984e-02	2.3012e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.4340e+01	-9.3091e-02	4.5116e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.4340e+01	-9.5666e-02	4.1700e-04	0.0000e+00	0.0000e+00
3.4996e+01	2.4340e+01	-9.9226e-02	-1.3337e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.4340e+01	-9.1823e-02	-6.6195e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.4340e+01	-8.9657e-02	-9.2234e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.4340e+01	-9.5247e-02	-9.8129e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.4340e+01	-9.9738e-02	-1.0971e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.4340e+01	-9.7361e-02	-1.5542e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.4340e+01	-9.4821e-02	-1.8354e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.4340e+01	-9.8138e-02	-1.9271e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.4340e+01	-9.6454e-02	-2.0248e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.4340e+01	-9.6697e-02	-2.4144e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.4340e+01	-9.4031e-02	-2.7892e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.4340e+01	-9.3511e-02	-2.8749e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.4340e+01	-9.4993e-02	-2.9295e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.4340e+01	-9.5173e-02	-3.2264e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.4340e+01	-9.5836e-02	-3.6842e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.4340e+01	-9.6410e-02	-3.8381e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.4340e+01	-9.4419e-02	-3.9131e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.4340e+01	-9.7422e-02	-4.1501e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.4340e+01	-8.7241e-02	-4.6947e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.4340e+01	-9.4616e-02	-4.8029e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.3008e+01	-1.0341e-01	5.6678e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.3008e+01	-9.5995e-02	5.0362e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.3008e+01	-1.0049e-01	4.8468e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.3008e+01	-1.0137e-01	4.7707e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.3008e+01	-1.0178e-01	4.7174e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.3008e+01	-1.0145e-01	4.1207e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.3008e+01	-9.8363e-02	3.9136e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.3008e+01	-9.9748e-02	3.8535e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.3008e+01	-9.8134e-02	3.7794e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.3008e+01	-1.0351e-01	3.3776e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.3008e+01	-9.8549e-02	3.0116e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.3008e+01	-1.0007e-01	2.9186e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.3008e+01	-1.0612e-01	2.8635e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.3008e+01	-1.0362e-01	2.4336e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.3008e+01	-9.6760e-02	2.0383e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.3008e+01	-9.9048e-02	1.9443e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.3008e+01	-1.0237e-01	1.8639e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.3008e+01	-1.0086e-01	1.6473e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.3008e+01	-1.0321e-01	1.1886e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.3008e+01	-9.8973e-02	1.0109e-01	0.0000e+00	0.0000e+00
2.8336e+01	2.3008e+01	-1.0445e-01	9.5230e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.3008e+01	-1.0041e-01	7.4436e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.3008e+01	-9.8936e-02	2.8504e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.3008e+01	-9.7611e-02	5.5199e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.3008e+01	-9.9593e-02	1.4791e-04	0.0000e+00	0.0000e+00
3.4996e+01	2.3008e+01	-1.0271e-01	-1.4926e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.3008e+01	-1.0261e-01	-5.5431e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.3008e+01	-1.0126e-01	-8.8821e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.3008e+01	-1.0355e-01	-9.8210e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.3008e+01	-1.0276e-01	-1.1050e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.3008e+01	-1.0446e-01	-1.4645e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.3008e+01	-9.7848e-02	-1.8100e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.3008e+01	-9.8567e-02	-1.9321e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.3008e+01	-1.0032e-01	-2.0137e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.3008e+01	-9.9867e-02	-2.4477e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.3008e+01	-9.9181e-02	-2.7133e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.3008e+01	-9.9021e-02	-2.8516e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.3008e+01	-1.0224e-01	-2.9567e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.3008e+01	-1.0012e-01	-3.2455e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.3008e+01	-1.0168e-01	-3.6980e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.3008e+01	-1.0463e-01	-3.8118e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.3008e+01	-1.0253e-01	-3.9396e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.3008e+01	-1.0182e-01	-4.1525e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.3008e+01	-9.8047e-02	-4.6601e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.3008e+01	-1.0045e-01	-4.7289e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.1676e+01	-1.2428e-01	5.6248e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.1676e+01	-1.1399e-01	5.1081e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.1676e+01	-1.1935e-01	4.8802e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.1676e+01	-1.1243e-01	4.7920e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.1676e+01	-1.2047e-01	4.7244e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.1676e+01	-1.1119e-01	4.2278e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.1676e+01	-1.2033e-01	3.8835e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.1676e+01	-1.1571e-01	3.8103e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.1676e+01	-1.1971e-01	3.7141e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.1676e+01	-1.3352e-01	3.4123e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.1676e+01	-1.1461e-01	2.9761e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.1676e+01	-1.1282e-01	2.8897e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.1676e+01	-1.2370e-01	2.8294e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.1676e+01	-1.1927e-01	2.5458e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.1676e+01	-1.0874e-01	2.0841e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.1676e+01	-1.1297e-01	1.9585e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.1676e+01	-1.1687e-01	1.8926e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.1676e+01	-1.1675e-01	1.6711e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.1676e+01	-1.1565e-01	1.1918e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.1676e+01	-1.1219e-01	1.0052e-01	0.0000e+00	0.0000e+00
2.8336e+01	2.1676e+01	-1.2129e-01	9.3228e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.1676e+01	-1.2261e-01	7.7572e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.1676e+01	-1.1718e-01	2.1366e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.1676e+01	-1.1973e-01	2.3095e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.1676e+01	-1.2078e-01	-2.1393e-03	0.0000e+00	0.0000e+00
3.4996e+01	2.1676e+01	-1.1943e-01	-1.7813e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.1676e+01	-1.1276e-01	-5.6944e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.1676e+01	-1.1551e-01	-9.1499e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.1676e+01	-1.1914e-01	-9.6211e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.1676e+01	-1.2281e-01	-1.1324e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.1676e+01	-1.1880e-01	-1.6728e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.1676e+01	-1.2122e-01	-1.8546e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.1676e+01	-1.1768e-01	-1.9120e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.1676e+01	-1.1750e-01	-2.0427e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.1676e+01	-1.2272e-01	-2.4479e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.1676e+01	-1.1937e-01	-2.7935e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.1676e+01	-1.2030e-01	-2.8764e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.1676e+01	-1.1929e-01	-2.9413e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.1676e+01	-1.1812e-01	-3.3457e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.1676e+01	-1.2126e-01	-3.7747e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.1676e+01	-1.2373e-01	-3.8556e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.1676e+01	-1.3998e-01	-3.8884e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.1676e+01	-1.2300e-01	-4.1853e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.1676e+01	-1.2243e-01	-4.6934e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.1676e+01	-1.1284e-01	-4.7787e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.0344e+01	-1.5828e-01	5.5252e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.0344e+01	-1.5469e-01	5.0947e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.0344e+01	-1.5388e-01	4.8571e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.0344e+01	-1.6608e-01	4.8139e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.0344e+01	-1.6446e-01	4.7474e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.0344e+01	-1.6834e-01	4.2589e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.0344e+01	-1.7890e-01	3.8960e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.0344e+01	-1.6755e-01	3.8254e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.0344e+01	-1.6814e-01	3.7290e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.0344e+01	-1.7185e-01	3.4537e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.0344e+01	-1.6650e-01	3.0266e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.0344e+01	-1.6657e-01	2.8814e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.0344e+01	-1.7362e-01	2.7847e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.0344e+01	-1.6105e-01	2.6839e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.0344e+01	-1.6232e-01	2.0884e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.0344e+01	-1.6251e-01	1.9103e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.0344e+01	-1.6754e-01	1.8365e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.0344e+01	-1.7022e-01	1.6220e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.0344e+01	-1.7002e-01	1.2162e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.0344e+01	-1.6909e-01	9.9268e-02	0.0000e+00	0.0000e+00
2.8336e+01	2.0344e+01	-1.7083e-01	9.9707e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.0344e+01	-1.6424e-01	6.2791e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.0344e+01	-1.6821e-01	2.4193e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.0344e+01	-1.6628e-01	2.1668e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.0344e+01	-1.6783e-01	-5.2923e-03	0.0000e+00	0.0000e+00
3.4996e+01	2.0344e+01	-1.6137e-01	-1.9666e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.0344e+01	-1.6329e-01	-6.5332e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.0344e+01	-1.7165e-01	-9.2795e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.0344e+01	-1.7661e-01	-9.9362e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.0344e+01	-1.6317e-01	-1.1141e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.0344e+01	-1.6186e-01	-1.5746e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.0344e+01	-1.7373e-01	-1.8111e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.0344e+01	-1.6993e-01	-1.8734e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.0344e+01	-1.7034e-01	-1.9703e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.0344e+01	-1.6153e-01	-2.4040e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.0344e+01	-1.6030e-01	-2.7901e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.0344e+01	-1.6513e-01	-2.8853e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.0344e+01	-1.6703e-01	-2.9813e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.0344e+01	-1.7138e-01	-3.2435e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.0344e+01	-1.5618e-01	-3.7635e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.0344e+01	-1.7599e-01	-3.8490e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.0344e+01	-1.7816e-01	-3.9034e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.0344e+01	-1.6768e-01	-4.2080e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.0344e+01	-1.5165e-01	-4.6150e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.0344e+01	-1.7167e-01	-4.8110e-01	0.0000e+00	0.0000e+00
1.6953e+00	1.9012e+01	-1.8497e-01	5.5968e-01	0.0000e+00	0.0000e+00
3.0273e+00	1.9012e+01	-1.8523e-01	5.1023e-01	0.0000e+00	0.0000e+00
4.3594e+00	1.9012e+01	-1.7952e-01	4.8348e-01	0.0000e+00	0.0000e+00
5.6914e+00	1.9012e+01	-1.9074e-01	4.7225e-01	0.0000e+00	0.0000e+00
7.0234e+00	1.9012e+01	-1.8624e-01	4.7054e-01	0.0000e+00	0.0000e+00
8.3555e+00	1.9012e+01	-1.8512e-01	4.2237e-01	0.0000e+00	0.0000e+00
9.6875e+00	1.9012e+01	-1.8383e-01	3.9768e-01	0.0000e+00	0.0000e+00
1.1020e+01	1.9012e+01	-1.8422e-01	3.8655e-01	0.0000e+00	0.0000e+00
1.2352e+01	1.9012e+01	-1.8515e-01	3.7746e-01	0.0000e+00	0.0000e+00
1.3684e+01	1.9012e+01	-1.8823e-01	3.3869e-01	0.0000e+00	0.0000e+00
1.5016e+01	1.9012e+01	-1.8526e-01	2.9995e-01	0.0000e+00	0.0000e+00
1.6348e+01	1.9012e+01	-1.8750e-01	2.8898e-01	0.0000e+00	0.0000e+00
1.7680e+01	1.9012e+01	-1.9159e-01	2.7909e-01	0.0000e+00	0.0000e+00
1.9012e+01	1.9012e+01	-1.8631e-01	2.5110e-01	0.0000e+00	0.0000e+00
2.0344e+01	1.9012e+01	-1.8574e-01	2.0366e-01	0.0000e+00	0.0000e+00
2.1676e+01	1.9012e+01	-1.8701e-01	1.9556e-01	0.0000e+00	0.0000e+00
2.3008e+01	1.9012e+01	-1.8549e-01	1.8648e-01	0.0000e+00	0.0000e+00
2.4340e+01	1.9012e+01	-1.9085e-01	1.6556e-01	0.0000e+00	0.0000e+00
2.5672e+01	1.9012e+01	-1.8450e-01	1.1786e-01	0.0000e+00	0.0000e+00
2.7004e+01	1.9012e+01	-1.9157e-01	9.8234e-02	0.0000e+00	0.0000e+00
2.8336e+01	1.9012e+01	-1.8878e-01	9.3562e-02	0.0000e+00	0.0000e+00
2.9668e+01	1.9012e+01	-1.9179e-01	7.0080e-02	0.0000e+00	0.0000e+00
3.1000e+01	1.9012e+01	-1.9143e-01	2.3877e-02	0.0000e+00	0.0000e+00
3.2332e+01	1.9012e+01	-1.8463e-01	-8.2720e-04	0.0000e+00	0.0000e+00
3.3664e+01	1.9012e+01	-1.8951e-01	-3.2901e-03	0.0000e+00	0.0000e+00
3.4996e+01	1.9012e+01	-1.9046e-01	-1.9286e-02	0.0000e+00	0.0000e+00
3.6328e+01	1.9012e+01	-1.9081e-01	-5.8509e-02	0.0000e+00	0.0000e+00
3.7660e+01	1.9012e+01	-1.8475e-01	-9.4165e-02	0.0000e+00	0.0000e+00
3.8992e+01	1.9012e+01	-1.8851e-01	-9.7957e-02	0.0000e+00	0.0000e+00
4.0324e+01	1.9012e+01	-1.8502e-01	-1.0520e-01	0.0000e+00	0.0000e+00
4.1656e+01	1.9012e+01	-1.8813e-01	-1.5681e-01	0.0000e+00	0.0000e+00
4.2988e+01	1.9012e+01	-1.8821e-01	-1.8246e-01	0.0000e+00	0.0000e+00
4.4320e+01	1.9012e+01	-1.8835e-01	-1.9289e-01	0.0000e+00	0.0000e+00
4.5652e+01	1.9012e+01	-1.8952e-01	-1.9836e-01	0.0000e+00	0.0000e+00
4.6984e+01	1.9012e+01	-1.8543e-01	-2.4136e-01	0.0000e+00	0.0000e+00
4.8316e+01	1.9012e+01	-1.9191e-01	-2.7669e-01	0.0000e+00	0.0000e+00
4.9648e+01	1.9012e+01	-1.8886e-01	-2.8665e-01	0.0000e+00	0.0000e+00
5.0980e+01	1.9012e+01	-1.8972e-01	-2.9605e-01	0.0000e+00	0.0000e+00
